,feature_a,feature_b,range_a,range_b,frequency_a_mhz,frequency_b_mhz,distance_mhz,correlation,abs_correlation
1747,350__327.200000MHz,350__332.266667MHz,350,350,327.2,332.266667,5.066666999999995,0.9995209849743149,0.9995209849743149
1748,350__296.400000MHz,350__346.133333MHz,350,350,296.4,346.133333,49.733333000000016,-0.9995207332403977,0.9995207332403977
1749,350__256.533333MHz,350__291.466667MHz,350,350,256.533333,291.466667,34.933333999999945,-0.9995206368869299,0.9995206368869299
1750,350__256.266667MHz,350__291.733333MHz,350,350,256.266667,291.733333,35.46666600000003,-0.9995202604633877,0.9995202604633877
1751,350__250.533333MHz,350__292.266667MHz,350,350,250.533333,292.266667,41.733333999999985,-0.9995202445753779,0.9995202445753779
1752,350__252.666667MHz,350__292.266667MHz,350,350,252.666667,292.266667,39.599999999999994,-0.9995202279711357,0.9995202279711357
1753,350__293.466667MHz,350__339.333333MHz,350,350,293.466667,339.333333,45.86666600000001,-0.9995201889258679,0.9995201889258679
1754,350__294.666667MHz,350__342.266667MHz,350,350,294.666667,342.266667,47.599999999999966,-0.9995199969470356,0.9995199969470356
1755,350__296.533333MHz,350__344.666667MHz,350,350,296.533333,344.666667,48.13333399999999,-0.9995196098832497,0.9995196098832497
1756,350__296.533333MHz,350__342.800000MHz,350,350,296.533333,342.8,46.266666999999984,-0.9995189329942646,0.9995189329942646
1757,350__328.400000MHz,350__334.000000MHz,350,350,328.4,334.0,5.600000000000023,0.999518860081471,0.999518860081471
1758,350__294.400000MHz,350__335.733333MHz,350,350,294.4,335.733333,41.33333300000004,-0.999518747222833,0.999518747222833
1759,350__296.666667MHz,350__344.533333MHz,350,350,296.666667,344.533333,47.86666600000001,-0.9995185309299562,0.9995185309299562
1760,350__252.133333MHz,350__292.400000MHz,350,350,252.133333,292.4,40.266666999999984,-0.9995184437538065,0.9995184437538065
1761,350__252.533333MHz,350__291.600000MHz,350,350,252.533333,291.6,39.066667000000024,-0.9995183027046901,0.9995183027046901
1762,350__297.200000MHz,350__345.733333MHz,350,350,297.2,345.733333,48.53333300000003,-0.9995179304001547,0.9995179304001547
1763,350__294.533333MHz,350__336.133333MHz,350,350,294.533333,336.133333,41.599999999999966,-0.9995176176718134,0.9995176176718134
1764,350__253.066667MHz,350__291.466667MHz,350,350,253.066667,291.466667,38.39999999999998,-0.9995175433484857,0.9995175433484857
1765,350__296.133333MHz,350__345.600000MHz,350,350,296.133333,345.6,49.46666700000003,-0.9995174537552063,0.9995174537552063
1766,150-250__150.133333MHz,150-250__157.066667MHz,150-250,150-250,150.133333,157.066667,6.933334000000002,0.9995174436122084,0.9995174436122084
1767,350__252.800000MHz,350__291.466667MHz,350,350,252.8,291.466667,38.66666699999996,-0.999517360906514,0.999517360906514
1768,350__327.333333MHz,350__332.800000MHz,350,350,327.333333,332.8,5.4666670000000295,0.9995171505729573,0.9995171505729573
1769,350__295.733333MHz,350__347.600000MHz,350,350,295.733333,347.6,51.86666700000001,-0.9995171058411783,0.9995171058411783
1770,350__296.933333MHz,350__345.600000MHz,350,350,296.933333,345.6,48.66666700000002,-0.9995167888220864,0.9995167888220864
1771,350__296.133333MHz,350__348.933333MHz,350,350,296.133333,348.933333,52.80000000000001,-0.9995167639583936,0.9995167639583936
1772,350__328.800000MHz,350__333.866667MHz,350,350,328.8,333.866667,5.066666999999995,0.9995167628322602,0.9995167628322602
1773,350__297.466667MHz,350__346.800000MHz,350,350,297.466667,346.8,49.33333300000004,-0.9995167330458637,0.9995167330458637
1774,150-250__151.066667MHz,150-250__156.133333MHz,150-250,150-250,151.066667,156.133333,5.066665999999998,0.9995166962123987,0.9995166962123987
1775,350__294.800000MHz,350__336.666667MHz,350,350,294.8,336.666667,41.86666700000001,-0.9995166529883561,0.9995166529883561
1776,350__296.800000MHz,350__346.533333MHz,350,350,296.8,346.533333,49.733333000000016,-0.999516532779844,0.999516532779844
1777,350__251.733333MHz,350__291.733333MHz,350,350,251.733333,291.733333,40.00000000000003,-0.99951650487137,0.99951650487137
1778,350__297.200000MHz,350__346.133333MHz,350,350,297.2,346.133333,48.933333000000005,-0.9995164927371445,0.9995164927371445
1779,350__292.400000MHz,350__334.800000MHz,350,350,292.4,334.8,42.400000000000034,-0.999516066644627,0.999516066644627
1780,350__297.333333MHz,350__346.666667MHz,350,350,297.333333,346.666667,49.333334000000036,-0.9995156591520395,0.9995156591520395
1781,350__250.400000MHz,350__291.866667MHz,350,350,250.4,291.866667,41.466667,-0.9995155840417073,0.9995155840417073
1782,350__252.933333MHz,350__291.466667MHz,350,350,252.933333,291.466667,38.53333399999997,-0.999515070617786,0.999515070617786
1783,350__295.600000MHz,350__339.733333MHz,350,350,295.6,339.733333,44.13333299999999,-0.9995147561732661,0.9995147561732661
1784,350__297.333333MHz,350__349.200000MHz,350,350,297.333333,349.2,51.86666700000001,-0.9995147187699983,0.9995147187699983
1785,350__296.666667MHz,350__344.133333MHz,350,350,296.666667,344.133333,47.466665999999975,-0.9995146182052557,0.9995146182052557
1786,350__328.533333MHz,350__333.866667MHz,350,350,328.533333,333.866667,5.333333999999979,0.9995145682820151,0.9995145682820151
1787,350__292.266667MHz,350__333.866667MHz,350,350,292.266667,333.866667,41.60000000000002,-0.9995145115673645,0.9995145115673645
1788,350__296.133333MHz,350__341.866667MHz,350,350,296.133333,341.866667,45.73333400000001,-0.9995144564500621,0.9995144564500621
1789,350__296.000000MHz,350__340.533333MHz,350,350,296.0,340.533333,44.53333300000003,-0.9995144097969685,0.9995144097969685
1790,350__297.866667MHz,350__348.400000MHz,350,350,297.866667,348.4,50.53333299999997,-0.9995141874892747,0.9995141874892747
1791,350__253.600000MHz,350__291.200000MHz,350,350,253.6,291.2,37.599999999999994,-0.9995141067897744,0.9995141067897744
1792,350__296.533333MHz,350__345.333333MHz,350,350,296.533333,345.333333,48.799999999999955,-0.9995140595838083,0.9995140595838083
1793,350__295.866667MHz,350__348.400000MHz,350,350,295.866667,348.4,52.53333299999997,-0.9995139957944166,0.9995139957944166
1794,350__327.866667MHz,350__333.333333MHz,350,350,327.866667,333.333333,5.466665999999975,0.9995139680406113,0.9995139680406113
1795,350__296.666667MHz,350__344.400000MHz,350,350,296.666667,344.4,47.73333299999996,-0.9995138183228037,0.9995138183228037
1796,350__343.333333MHz,350__348.533333MHz,350,350,343.333333,348.533333,5.2000000000000455,0.9995136819011115,0.9995136819011115
1797,350__256.666667MHz,350__291.333333MHz,350,350,256.666667,291.333333,34.666665999999964,-0.9995135452980801,0.9995135452980801
1798,350__295.466667MHz,350__338.266667MHz,350,350,295.466667,338.266667,42.80000000000001,-0.9995134288904939,0.9995134288904939
1799,350__294.000000MHz,350__340.933333MHz,350,350,294.0,340.933333,46.933333000000005,-0.9995133336759285,0.9995133336759285
1800,350__295.866667MHz,350__348.533333MHz,350,350,295.866667,348.533333,52.66666600000002,-0.9995132827811488,0.9995132827811488
1801,350__250.400000MHz,350__292.133333MHz,350,350,250.4,292.133333,41.73333299999999,-0.9995132439812598,0.9995132439812598
1802,350__296.800000MHz,350__343.600000MHz,350,350,296.8,343.6,46.80000000000001,-0.9995131981983199,0.9995131981983199
1803,350__295.733333MHz,350__347.733333MHz,350,350,295.733333,347.733333,52.0,-0.9995131705895722,0.9995131705895722
1804,350__296.133333MHz,350__345.733333MHz,350,350,296.133333,345.733333,49.60000000000002,-0.9995131501811043,0.9995131501811043
1805,350__296.000000MHz,350__341.466667MHz,350,350,296.0,341.466667,45.46666699999997,-0.9995131173297701,0.9995131173297701
1806,350__296.933333MHz,350__346.533333MHz,350,350,296.933333,346.533333,49.60000000000002,-0.9995131117237056,0.9995131117237056
1807,350__297.733333MHz,350__348.133333MHz,350,350,297.733333,348.133333,50.39999999999998,-0.9995131105154984,0.9995131105154984
1808,350__253.066667MHz,350__292.133333MHz,350,350,253.066667,292.133333,39.066666,-0.9995125773247779,0.9995125773247779
1809,350__252.266667MHz,350__291.733333MHz,350,350,252.266667,291.733333,39.466666000000004,-0.9995125541116258,0.9995125541116258
1810,350__251.333333MHz,350__291.600000MHz,350,350,251.333333,291.6,40.26666700000001,-0.9995125075239403,0.9995125075239403
1811,350__296.266667MHz,350__345.333333MHz,350,350,296.266667,345.333333,49.066666,-0.9995124467902095,0.9995124467902095
1812,350__292.533333MHz,350__333.333333MHz,350,350,292.533333,333.333333,40.799999999999955,-0.9995117955832803,0.9995117955832803
1813,350__257.333333MHz,350__290.933333MHz,350,350,257.333333,290.933333,33.60000000000002,-0.9995112748743604,0.9995112748743604
1814,350__293.200000MHz,350__338.266667MHz,350,350,293.2,338.266667,45.066666999999995,-0.9995109275356098,0.9995109275356098
1815,350__294.400000MHz,350__335.600000MHz,350,350,294.4,335.6,41.200000000000045,-0.9995102434085408,0.9995102434085408
1816,350__294.000000MHz,350__341.066667MHz,350,350,294.0,341.066667,47.066666999999995,-0.9995097110875114,0.9995097110875114
1817,350__294.400000MHz,350__335.466667MHz,350,350,294.4,335.466667,41.066666999999995,-0.9995095729347734,0.9995095729347734
1818,350__293.200000MHz,350__333.466667MHz,350,350,293.2,333.466667,40.266666999999984,-0.9995094729246359,0.9995094729246359
1819,350__250.000000MHz,350__291.866667MHz,350,350,250.0,291.866667,41.86666700000001,-0.999509182335211,0.999509182335211
1820,350__295.866667MHz,350__344.400000MHz,350,350,295.866667,344.4,48.53333299999997,-0.9995090688171057,0.9995090688171057
1821,350__293.200000MHz,350__338.133333MHz,350,350,293.2,338.133333,44.933333000000005,-0.9995090469416551,0.9995090469416551
1822,350__327.066667MHz,350__332.266667MHz,350,350,327.066667,332.266667,5.199999999999989,0.9995090442017249,0.9995090442017249
1823,350__297.600000MHz,350__347.866667MHz,350,350,297.6,347.866667,50.266666999999984,-0.9995086254683423,0.9995086254683423
1824,350__297.866667MHz,350__348.533333MHz,350,350,297.866667,348.533333,50.66666600000002,-0.9995085935055072,0.9995085935055072
1825,350__251.466667MHz,350__292.666667MHz,350,350,251.466667,292.666667,41.20000000000002,-0.9995085092945477,0.9995085092945477
1826,350__255.466667MHz,350__291.066667MHz,350,350,255.466667,291.066667,35.599999999999994,-0.9995084338038336,0.9995084338038336
1827,350__252.533333MHz,350__292.266667MHz,350,350,252.533333,292.266667,39.733333999999985,-0.9995083943185253,0.9995083943185253
1828,350__327.333333MHz,350__332.400000MHz,350,350,327.333333,332.4,5.066666999999995,0.9995083683504036,0.9995083683504036
1829,350__297.333333MHz,350__345.866667MHz,350,350,297.333333,345.866667,48.533334000000025,-0.9995082010567654,0.9995082010567654
1830,350__250.666667MHz,350__292.400000MHz,350,350,250.666667,292.4,41.73333299999999,-0.9995081881503476,0.9995081881503476
1831,350__328.800000MHz,350__334.000000MHz,350,350,328.8,334.0,5.199999999999989,0.9995077317247406,0.9995077317247406
1832,350__255.466667MHz,350__291.200000MHz,350,350,255.466667,291.2,35.73333299999999,-0.999507643141231,0.999507643141231
1833,350__293.333333MHz,350__333.733333MHz,350,350,293.333333,333.733333,40.400000000000034,-0.9995075602018088,0.9995075602018088
1834,350__250.000000MHz,350__292.000000MHz,350,350,250.0,292.0,42.0,-0.9995072110085795,0.9995072110085795
1835,350__297.600000MHz,350__346.933333MHz,350,350,297.6,346.933333,49.33333299999998,-0.9995071578315915,0.9995071578315915
1836,350__296.800000MHz,350__343.200000MHz,350,350,296.8,343.2,46.39999999999998,-0.9995071171741509,0.9995071171741509
1837,350__296.000000MHz,350__348.800000MHz,350,350,296.0,348.8,52.80000000000001,-0.9995069658162513,0.9995069658162513
1838,350__250.266667MHz,350__292.000000MHz,350,350,250.266667,292.0,41.73333299999999,-0.9995069430735664,0.9995069430735664
1839,350__326.800000MHz,350__332.000000MHz,350,350,326.8,332.0,5.199999999999989,0.9995068064074542,0.9995068064074542
1840,350__297.066667MHz,350__345.600000MHz,350,350,297.066667,345.6,48.53333300000003,-0.9995067795003049,0.9995067795003049
1841,350__292.533333MHz,350__336.266667MHz,350,350,292.533333,336.266667,43.73333399999996,-0.9995067015486448,0.9995067015486448
1842,350__328.000000MHz,350__333.600000MHz,350,350,328.0,333.6,5.600000000000023,0.9995065766254986,0.9995065766254986
1843,350__297.466667MHz,350__349.200000MHz,350,350,297.466667,349.2,51.733333000000016,-0.9995065101083898,0.9995065101083898
1844,350__292.533333MHz,350__335.200000MHz,350,350,292.533333,335.2,42.66666699999996,-0.9995065006542653,0.9995065006542653
1845,350__296.800000MHz,350__345.066667MHz,350,350,296.8,345.066667,48.266666999999984,-0.9995064742713692,0.9995064742713692
1846,350__295.200000MHz,350__342.666667MHz,350,350,295.2,342.666667,47.46666700000003,-0.9995062272119809,0.9995062272119809
1847,350__342.533333MHz,350__347.600000MHz,350,350,342.533333,347.6,5.066666999999995,0.9995062259586451,0.9995062259586451
1848,350__296.666667MHz,350__349.200000MHz,350,350,296.666667,349.2,52.53333299999997,-0.9995061673935178,0.9995061673935178
1849,350__292.266667MHz,350__334.133333MHz,350,350,292.266667,334.133333,41.86666600000001,-0.9995059594869757,0.9995059594869757
1850,350__327.466667MHz,350__332.533333MHz,350,350,327.466667,332.533333,5.066666000000055,0.9995057431420583,0.9995057431420583
1851,350__296.266667MHz,350__349.066667MHz,350,350,296.266667,349.066667,52.80000000000001,-0.9995054050044457,0.9995054050044457
1852,350__292.800000MHz,350__337.200000MHz,350,350,292.8,337.2,44.39999999999998,-0.9995050577954468,0.9995050577954468
1853,350__296.533333MHz,350__346.533333MHz,350,350,296.533333,346.533333,50.0,-0.9995049140189174,0.9995049140189174
1854,350__253.466667MHz,350__291.200000MHz,350,350,253.466667,291.2,37.73333299999999,-0.99950491328677,0.99950491328677
1855,350__293.733333MHz,350__334.266667MHz,350,350,293.733333,334.266667,40.53333399999997,-0.999504714694768,0.999504714694768
1856,350__295.733333MHz,350__344.133333MHz,350,350,295.733333,344.133333,48.39999999999998,-0.9995046587982355,0.9995046587982355
1857,350__328.666667MHz,350__333.866667MHz,350,350,328.666667,333.866667,5.199999999999989,0.9995043699170769,0.9995043699170769
1858,350__297.600000MHz,350__349.066667MHz,350,350,297.6,349.066667,51.46666699999997,-0.99950436328439,0.99950436328439
1859,350__297.466667MHz,350__346.000000MHz,350,350,297.466667,346.0,48.53333300000003,-0.9995042797541804,0.9995042797541804
1860,350__297.733333MHz,350__347.466667MHz,350,350,297.733333,347.466667,49.73333399999996,-0.9995042581390665,0.9995042581390665
1861,350__293.333333MHz,350__338.933333MHz,350,350,293.333333,338.933333,45.60000000000002,-0.9995041042129279,0.9995041042129279
1862,350__255.333333MHz,350__291.333333MHz,350,350,255.333333,291.333333,35.99999999999997,-0.9995039898278114,0.9995039898278114
1863,350__251.333333MHz,350__292.666667MHz,350,350,251.333333,292.666667,41.33333400000001,-0.9995039479384795,0.9995039479384795
1864,350__295.200000MHz,350__342.933333MHz,350,350,295.2,342.933333,47.733333000000016,-0.9995038808438422,0.9995038808438422
1865,350__294.400000MHz,350__342.000000MHz,350,350,294.4,342.0,47.60000000000002,-0.9995037907404668,0.9995037907404668
1866,350__292.533333MHz,350__336.133333MHz,350,350,292.533333,336.133333,43.599999999999966,-0.9995037385823514,0.9995037385823514
1867,350__292.400000MHz,350__335.066667MHz,350,350,292.4,335.066667,42.66666700000002,-0.9995035857929885,0.9995035857929885
1868,350__296.666667MHz,350__344.266667MHz,350,350,296.666667,344.266667,47.599999999999966,-0.9995034801377712,0.9995034801377712
1869,350__343.600000MHz,350__348.666667MHz,350,350,343.6,348.666667,5.066666999999995,0.9995034570877651,0.9995034570877651
1870,350__292.800000MHz,350__333.200000MHz,350,350,292.8,333.2,40.39999999999998,-0.9995034188602929,0.9995034188602929
1871,350__250.266667MHz,350__291.866667MHz,350,350,250.266667,291.866667,41.599999999999994,-0.9995031538997432,0.9995031538997432
1872,350__328.533333MHz,350__334.000000MHz,350,350,328.533333,334.0,5.466666999999973,0.9995031013357908,0.9995031013357908
1873,350__250.133333MHz,350__292.000000MHz,350,350,250.133333,292.0,41.86666700000001,-0.9995028511034102,0.9995028511034102
1874,350__296.800000MHz,350__344.933333MHz,350,350,296.8,344.933333,48.13333299999999,-0.9995027650666397,0.9995027650666397
1875,350__292.933333MHz,350__333.333333MHz,350,350,292.933333,333.333333,40.39999999999998,-0.9995027416886897,0.9995027416886897
1876,350__297.333333MHz,350__346.133333MHz,350,350,297.333333,346.133333,48.80000000000001,-0.9995025325949309,0.9995025325949309
1877,350__342.800000MHz,350__347.866667MHz,350,350,342.8,347.866667,5.066666999999995,0.999502386258792,0.999502386258792
1878,350__293.866667MHz,350__334.533333MHz,350,350,293.866667,334.533333,40.66666600000002,-0.9995022572868649,0.9995022572868649
1879,350__297.200000MHz,350__346.533333MHz,350,350,297.2,346.533333,49.33333300000004,-0.9995021642872732,0.9995021642872732
1880,350__295.333333MHz,350__343.466667MHz,350,350,295.333333,343.466667,48.13333399999999,-0.9995020586736661,0.9995020586736661
1881,350__297.733333MHz,350__347.600000MHz,350,350,297.733333,347.6,49.86666700000001,-0.999501895660169,0.999501895660169
1882,350__296.933333MHz,350__345.466667MHz,350,350,296.933333,345.466667,48.53333399999997,-0.9995017786325358,0.9995017786325358
